tna, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6, , , , , , , 6, , , , 5, 5, , , , 2, , 1, 6, , , 1, 2, 6, 4, 5, , 6, , , , , , , , , , , 2, , , , , , 1, 1, 3, , , , , , , , 1, 5, 1, 3, , 2, 2, 1, 2, 2, 2, 2, 2, 1, , 1, , , , , , 2, 2, 1, 4, 4, 4, , , 6, 2, 5, 2, 3, 2, , 1, , , , , 1, 2, 1, , , , 1, 3, 1, 1, 2, , , , , , , , , 1, 2, , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , , , , , , , , , , , , , , , , , 8, , 2, 6, 4, 
hua, , , , , , , , , , , , , , , , , , , , , , , , , 3, 3, 3, 2, 3, , , , , , , , , , , , , , , , 3, , , 6, , , , 2, 7, 4, 1, 2, , , 1, , 3, 2, 1, 3, , , 8, , , , , , , 2, , , , , , , , , , , , , 1, , 1, 1, , 1, 1, 1, 1, 1, 2, 1, , , , , , , 6, 2, , 1, 1, 1, , , 2, 2, 5, 2, 3, , , 2, , , , , , , 1, , , , 2, , , , , , , , , , , , , , , , , , , , , 1, 1, 1, 1, , , , , , 3, , , , 2, 4, 4, 20, , , , , , , , , , , 5, , , , 4, 4, 2, 11, , , , , , 
ygr, 1, 2, 3, 2, 2, 1, 3, 3, , , , 1, 3, 2, , , , , 1, 1, , , , , , , , , 4, , , , , , , 8, , , , 4, 2, , , , 3, 2, , , , , , , , , 6, , , , , , 3, , , , , , , , , 1, 4, 1, 3, 4, , , , , , , , , , , , , 1, , 1, 1, 3, 1, 1, 1, , 2, 2, 1, , , , , 4, , 2, 2, 5, 1, 1, 1, , , , 2, , , , , , , , , , , , , 1, , , , 1, , 2, 2, 2, , 4, , , , , , , 1, 1, 3, , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , , , , , , , , , 5, , , , 4, 4, 2, 11, , , , , , 
bul, 5, 2, 3, 4, 2, 1, 1, 2, , , , 1, 3, 1, , , , , 1, 1, , , , , , , , , 2, , , , , , , 2, , , 2, 1, , , , , , , , , , 1, 2, , 1, 3, 9, , 7, 5, 1, , 4, , , , , , 3, 1, , 1, 1, 2, 3, 2, 1, 4, 1, 2, , , , 3, 3, 1, 1, 1, 2, , 3, 2, 1, 2, 3, 1, 1, 1, 1, , 1, , , , , 1, 3, 1, 1, 4, 4, 3, , , , 2, , , , , 3, , , , , , , , 2, , , 1, 1, , 2, 2, 1, , 1, 1, 2, , , , , , , , , , , , , , , , , 1, , , , 1, 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
cze, , , , , , , , , , , , , , , 2, 8, 1, 1, , , , , , , , , , , 3, , , , , , , 2, , , , 5, 5, , , , 2, 1, , , , , , , , , 1, , 7, 5, , , 4, , , , , , , , , , , , , 4, 1, 1, 4, , , , , , , 3, 5, 1, 2, , 1, 2, , 2, 3, 1, 1, 1, 1, , 1, , , , , , 6, 2, 1, 4, 4, 3, , , , 2, , , , , , , , , , , , , 1, , , , 4, 5, 2, 2, 2, , , , , , , , , 1, 2, , , , , , , , , , , 1, , , , 2, 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
pol, 4, 2, 5, 4, 2, 1, 1, 2, , , , 1, 3, 1, 6, 8, 1, 1, 1, 1, , , , , , , , , 2, , , , , , , 2, , , 1, 5, 5, , , , , , , 2, 2, 1, 2, 2, 6, 6, 1, 2, 7, 5, , , , , , , , , , 1, , , , , , 2, 1, 1, 4, , 2, 1, 1, , , 3, 5, 1, 2, , 3, 2, , 2, 2, 1, 1, 1, 1, , 1, , , , , 1, 1, 1, 1, 4, 4, 3, , , 2, 3, 2, 2, 1, , 3, 1, , , , , , , 2, , , 1, 1, 5, 2, 2, 2, , , , , , , , , 2, 2, , , , , , , , , , , 3, , , , , 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
rus, 4, 2, 5, 4, 2, 1, 1, 2, 3, 2, , 1, 3, 1, 1, 5, 6, 5, 1, 1, 1, 2, 1, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 2, 6, 6, 4, 5, 5, 3, , 3, 2, 1, , 3, 2, 1, 2, 2, 6, 6, 1, 3, 7, 5, 1, , 4, 2, 1, 1, 6, 2, 3, 1, 1, 1, 1, 2, 4, 4, 1, 1, 4, 2, 2, 1, 1, 1, 1, 3, 2, 1, 2, , 1, 2, , 2, 2, 1, 1, 1, 1, , 1, , , , , 1, 3, 1, 1, 4, 4, 3, 2, 2, 2, 1, 2, 2, 1, 1, 3, 1, 3, 4, 8, 5, 2, 2, 2, 1, 7, 1, 1, 1, 2, 2, 2, 4, 1, 1, 1, 2, 2, 2, 1, 1, 2, , 1, 7, 7, 1, 1, 2, 2, 1, 1, 1, , , , 2, 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
scr, , , , , , , , , , , , , , , 1, 5, 5, 5, , , , , , , , , , , 2, , , , , , , 2, 6, , , 5, 5, , , , , , 1, , , 1, , , 5, 6, 1, , 7, , , , 4, , , , , , , 1, , , , , , 5, 1, 1, 4, , 2, 1, 1, , , 3, 1, 1, 2, , 1, 2, , 2, 3, 1, 1, 1, , , , , , , , 1, 5, , 1, 4, , 3, , , , 2, , , , , , , , , , , , , 2, , , 1, 1, 5, 2, 2, 1, , , , , , , , , 1, 2, , , , , , , , , , , 1, , , , 1, 1, , , , 1, 4, 4, 21, , , 11, , , , , , 7, 4, , , , , , , , , , , , , , 
ukr, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , 3, 2, 3, 2, , , , 5, 5, , , , , , , , , 1, , , , , 1, , 7, 5, , , 4, , , , , , , , , , , , , 2, 1, 1, 4, , , , , , , 3, 5, 1, 2, , 1, 2, , 2, , 1, 1, 1, 1, , 1, , , , , , 1, , 1, 4, 4, 3, , , , 1, , , , , , , 3, 4, 8, 5, , , 2, 1, 7, , 1, , , , , , , , , , , , , 1, 2, , , , , , , , , , , 1, , , , , 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
dsh, , , , , , , , , , , , , , , 1, 6, 4, , , , , , , , , , , , 2, , , , , , , 2, , , , 3, 1, , , , , , , , 2, , 1, , , , 1, 1, 7, , , , 4, , , , , , , , , , , , , 2, 4, 1, 4, 2, 2, 1, 1, , , , , , 2, , 1, 2, 1, 2, 1, 1, 1, 1, 1, , 1, , , , , 1, 6, 1, 1, 4, 4, 3, , , , 1, , , , , , , , , , , , , 2, , , , 4, , , , , , , , , , , , , 2, 2, , 2, , , , , , , , , 2, , , , 2, 6, , , , 1, 1, 4, 16, , , 13, 1, , , 4, 1, 1, 4, , , , , , , , , , , , , , 
dut, , , , , , , , , , , , , , , 1, 4, 3, 1, , , , , , , , , , , 2, , , , , , , 2, 6, , 4, 1, 1, , , , , , , 3, 2, 3, 1, 2, 1, 3, 9, , 6, 1, , 2, 4, , , , , , 3, 1, , , , , , 2, 4, 1, 4, , 2, 1, 1, 2, 5, 1, 5, 1, 7, 1, 1, 3, 6, 2, 2, 1, 1, 1, 1, , 1, , , , , , 6, , 1, 5, 5, 5, , , 2, 1, 2, 2, 1, , , 1, , , , , , , 2, , , 2, 4, 5, 2, 2, 1, 4, , , , , , , , 2, 2, , , , , , , , , , , 2, , , , 2, 6, , , , 1, 1, 4, 16, 6, , 13, 15, , , 4, 8, 7, 1, 15, 9, , , 4, 4, 1, 11, , , , , , 
eng, 3, 3, 1, 4, 2, 1, 1, 2, 2, 2, , 1, 3, 1, 1, 4, 4, 1, 1, 5, 1, 5, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 6, 4, 4, 1, 1, 3, , 2, 2, 1, 2, 3, 1, 2, 1, 2, 2, 3, 9, 1, 7, 1, 1, 2, 4, 2, 1, 1, 6, 6, 6, 1, 1, 2, 1, 2, 1, 2, 5, 1, 4, 2, 2, 1, 1, 1, 1, 1, 5, 1, 2, , 1, 2, 1, 2, 3, 1, 1, 1, 1, , 1, , , , , 1, 6, 1, 1, 4, 4, 3, 1, 2, 2, 1, 2, 2, 1, 4, 2, 1, 3, 4, 8, 5, 1, 2, 2, 3, 3, 3, 4, 5, 2, 2, 1, 4, 1, 1, 1, 2, 2, 2, 1, 2, 2, , 1, 7, 7, 1, 1, 1, 2, 1, 1, 2, , , , 2, 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
ger, 3, 3, 1, 4, 2, 3, 1, 2, 2, 2, , 2, 3, 1, 1, 4, 3, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2, 6, 4, 3, 1, 2, 3, , 3, 1, 1, 5, 3, 2, 4, 2, 2, 4, 6, 1, 1, 6, 5, 1, , 4, 2, 1, 1, , , 3, , 1, 2, 1, 2, 1, 2, 2, 1, 4, 2, 2, 1, 1, 2, 5, 1, 5, 1, 7, 1, 1, 3, 6, 2, 2, 1, 1, 1, 1, , 1, , , , , 1, 6, 1, 1, 5, 5, 5, 2, 2, 2, 1, 2, 2, 1, 1, 3, 1, 3, 4, 8, 5, 1, 2, 2, 1, 7, 2, 4, , , , , , 1, 1, 1, 2, 2, 1, , 2, 2, , 1, 7, 7, 1, 1, 2, 2, 1, 1, 2, , , , 2, 6, , , , 1, 1, 4, 16, 6, , 13, 15, , , 4, 8, 7, 1, 15, 9, , , 4, 4, 1, 11, , , , , , 
ice, , , , , , , , , , , , , , , 2, 8, 1, 1, , , , , , , 2, 2, 2, 2, 2, , , , 3, 2, 3, 2, 6, , 3, 3, 4, , , , , , , , , 1, 2, , 4, 6, 1, 3, 7, , , , 4, , , , , , 5, 1, , 2, 1, 2, 1, 2, 2, 1, 4, 2, 2, 1, 2, , , , , , 2, , 1, 2, , 2, 2, 1, 1, 1, 1, , 1, , , , , 1, , , , 4, 4, 3, , , , 1, , , , , , , 3, 4, 8, 5, , , 2, 1, 7, 3, , , 2, 2, 1, , , , , , , , , , , , , , , , , , , , , 2, , , , , 6, , , , 1, 1, 4, 16, , , 13, 1, , , 4, 1, 1, 4, , , , , , , , , , , , , , 
nor, 3, 3, 2, 2, 2, 1, 1, 2, , , , 2, 3, 2, 1, 4, 4, 4, 1, 1, , , , , , , , , 2, , , , , , , 2, , , 3, 3, 2, , , , , , , , 2, , 1, , , , 1, 1, 7, , , , 4, , , , , , , , , , , , , 2, 4, 1, 4, 2, , , , , , , , , 2, , 1, 2, , 2, 3, 1, 1, 1, 1, , 1, , , , , 1, 6, 1, 1, 4, 4, 3, , , , 1, , , , , , , , , , , , , 2, , , , 4, , , , , , , , , , , , , 2, 2, , , , , , , , , , , 2, , , , , 6, , , , 1, 1, 4, 16, , , 13, 1, , , 4, 1, 1, 4, , , , , , , , , , , , , , 
swe, , , , , , , , , , , , , , , 1, 4, 4, 5, , , , , , , , , , , 2, , , , , , , 2, 6, , , 3, 2, , , , 2, 1, , , 2, 3, 1, , 2, 3, 9, 1, 7, , , , 4, , , , , , 5, 1, , 2, 1, 2, 1, 2, 4, 1, 4, 2, 2, 1, 1, 2, 6, 1, 5, 1, 2, , 1, 2, 1, 2, 1, 1, 1, 1, 1, , 1, , , , , 1, 6, 1, 1, 4, 4, 3, , , , 1, , , , , , , , , , , , , 2, , , 3, 4, 5, 2, 2, 1, , , , , , , , , , , , , , , , , , , , , 2, , , , 2, 6, , , , 1, 1, 4, 16, , , 13, 1, , , 4, 1, 1, 4, , , , , , , , , , , , , , 
hop, 3, 2, 3, 1, 1, 2, 1, 1, , , , 4, 3, 2, 1, 1, 4, 4, 1, 1, , , , , , , , , 2, 1, , , , , , 2, , , , , , , , , , , , , , , , , , , 1, , 4, , , , 3, , , , , , , , , , , , , 2, , , , , , , , 2, 4, 4, 2, 2, 1, , 1, 1, , 1, 1, 1, 1, 1, , , , , , , , 1, 1, 2, , 1, , 1, , , , , , , , , 3, , , , , , , , , , , , 1, , 1, 1, 2, , , , , , , , , 1, 2, , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, 7, 3, , , , , , , , , , 3, , , , 4, 4, 1, 11, , , , , , 
lao, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , 9, , , 3, 5, 5, , , , , , , , , , , , , , 9, , , , , , 4, , , , , , , , , 2, 4, 2, 2, 5, , , , , , , , , , , , , 2, , 1, 2, , 2, 2, 2, 2, 2, 1, , 1, , , , , 2, 2, 2, 1, 4, 4, 4, , , , , , , , , , , , , , , , , 4, , , , 1, , 1, 1, 1, , , , , , , , , 2, 2, , , , , , , , , , , 3, , , , 2, 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
nun, 3, 2, 3, 1, 1, 1, 3, 2, , , , 1, , 3, , , , , 1, 1, , , , , , , , , 1, , , , , , , 7, , , , 5, 5, , , , 2, 1, , , , , , , , , 9, , , , , , 4, , , , , , , , , , , , , 5, 5, 2, 4, 2, , , , , , , , , 2, , 1, 2, 1, 2, 2, 2, 2, 1, 1, , 1, , , , , 2, 2, 2, 5, 4, 4, 4, , , , , , , , , , , , , , , , , 4, , , , 1, , , , , , , , , 1, 1, 1, 1, 2, 2, , , , , , , , , , , 1, , , , , 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
tha, 3, 3, 2, 2, 4, 1, 1, 2, 1, 2, , 1, 2, 3, , , , , 1, 1, 7, 5, 1, 2, 4, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1, , , 4, 4, 4, 1, 2, , 1, , , 1, 6, 4, 1, 1, 2, 1, 1, 9, 2, 5, 1, 3, 3, 4, 2, 1, 1, 5, 2, 6, 1, 1, 2, 4, 2, 2, 5, 5, 2, 4, 2, 2, 1, 1, 1, 1, 4, 5, 1, 2, , 1, 2, 1, 2, 2, 2, 2, 2, 1, , 1, , , , , 2, 2, 2, 1, 4, 4, 4, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 3, 4, 8, 5, 3, 1, 3, 1, 7, 1, 1, 3, 1, 1, 2, 2, 4, 4, 1, , , , , 2, 2, , 1, , , , , , , , , 1, , , , 2, 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
lak, 5, 1, 5, 4, 2, 4, 2, 2, 3, 2, , 1, 3, 1, , , , , 1, 4, , , , , , , , , , , 2, 2, 4, 2, 2, , 6, 4, 1, , , 3, , 3, , , , 6, , 1, , 2, 8, 2, 1, 2, , 2, , , , , , , , , 1, , 1, , , , , , 1, 2, 1, , 2, 1, 2, 1, 1, , , , , , 1, 1, , 1, , 1, , , , , , , , , , , , , , 1, , 1, 4, 1, 3, , 3, 2, 1, 1, , 2, 2, 1, 8, 5, , , , , , 1, , , , , , , , , 1, , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
lat, 2, 2, 3, 4, 2, 1, 1, 2, 3, 2, , 1, 3, 2, 2, 8, 1, 5, 1, 1, , , , , , , , , 3, , 3, 2, 2, 2, 3, 2, 6, 4, , 2, 2, 3, , 3, 2, 1, 5, 2, 2, 1, 2, 2, 5, 6, 1, 1, 7, 5, 1, 1, 4, , , , , , 4, 1, 1, 2, 1, 1, 3, 4, 3, 1, 4, 2, 2, 1, 1, 2, 2, 1, 5, 1, 2, , 3, 2, , 2, 1, 1, 1, 1, 1, , 1, , , , , 1, 1, 1, 1, 4, 4, 3, 2, 2, 2, 1, 2, 4, 1, 1, , 1, 3, 4, 8, 5, 2, 2, 1, 3, 3, 1, 1, 1, 2, 2, 2, 4, 1, 1, 1, , , , , , , , 1, , , , , , , , , 1, , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
lit, 5, 2, 4, 4, 2, 1, 1, 3, , , , 1, 3, , 1, 5, 6, 4, 1, 1, , , , , , , , , 2, , , , , , , 2, 6, , , 5, 5, , , , 2, 1, , , 3, 1, 2, , 6, 3, 1, 3, 7, 5, , , , , , , , , , 1, , , , , , 2, 1, 1, 4, , 2, 1, 1, 2, 2, , , , 2, , 1, 2, , 2, 1, 1, 1, 1, 1, , 1, , , , , 1, 1, 1, 1, 4, 4, 3, , , , 2, , , , , 3, , , , , , , , 1, , , 1, 1, , 2, 2, 2, , , , , , , , , 1, 2, , , , , , , , , , , 3, , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
lav, 4, 2, 3, 2, 4, 1, 1, 2, 1, 2, , 1, 2, 1, 2, 8, 1, 1, 1, 1, 1, 5, 1, 3, 1, 1, 1, 2, 3, 1, 1, 2, 3, 2, 3, 2, 6, 4, 4, 1, 2, 5, , 5, 3, 2, 2, 2, 1, 2, 1, 4, 1, 1, 1, , , , , , 1, 2, 1, 1, , , 1, , 1, 2, 4, 1, 4, 2, 1, 4, 4, 2, 1, 3, 3, 1, 1, 4, 5, 1, 1, , 1, 1, 3, 1, 1, 2, , 2, 3, , , 1, , , , , 2, 2, 5, 1, 5, 2, 1, 1, 2, 2, 5, 2, 3, 1, , 2, 1, 3, 8, 5, 1, 2, 5, 3, 5, 1, 1, , , , , , 2, 2, , 3, 2, 3, , , , , 1, , , , , 1, 1, 1, 1, , , , , 2, 10, , , , 4, 3, 4, 16, 4, , , , , , , , , , 15, 5, , , 4, 4, 8, 7, , , , , , 
chq, 4, 3, 3, 3, 1, 1, 4, 2, , 1, , 2, 1, 3, , , , , 1, 5, , , , , , , , , 4, , , , , , , 9, , , , , , , , , , , , , , , , , , , 9, , , , , , 3, , , , , , , , , , , , , 4, , , , , , , , , , , , , 3, , 2, 2, , 2, 2, 2, 6, 1, 1, , 1, , , , , 3, 1, 1, 1, 4, 4, 4, , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, 9, 3, , , , , , , , , , , , , , , , , , 1, , 1, 6, 4, 
cle, 3, 2, 3, 2, 2, 1, 1, 2, 1, , , 1, 2, 3, 1, 7, 1, , 1, 1, , , , , , , , , 1, 2, 1, 2, 2, 3, 2, 7, , 3, , 5, 5, 5, , 3, 3, 3, 4, 6, , , 1, 3, 1, 1, 9, 1, 1, , , , 3, , , , , , , , , , , , , 4, 1, 3, 2, 1, 2, , , 1, 1, 2, 5, 1, 4, , 2, 2, 1, 2, 2, 2, 2, 1, 1, , 1, , , , , 1, 1, 1, 1, 4, 4, 4, 1, 1, 2, 2, 2, 2, 1, , , 1, , , , , , 2, 2, 1, 7, , 1, , , , , , 4, 4, , 1, 1, 1, , 2, 2, , 2, 5, 4, 2, 1, , , , , , , , , , 1, , , , 1, 4, 4, 12, 3, , , , , , , , , , , , , , , , , , 4, , 1, 6, 4, 
imo, 1, 3, 1, 1, 1, 1, 1, 2, 3, 2, , 1, 3, 1, , , , , 1, 1, 1, 1, 1, 6, 3, 3, 3, 2, , , 4, 1, 1, 1, 1, 9, 1, 2, , 5, 5, 4, , 1, 2, 1, 1, 6, 1, , 1, 2, 5, 2, 6, 2, 1, 1, 1, 2, 4, 2, 1, 2, 6, 4, 8, , 2, 1, 1, 1, 3, 2, 4, 4, 4, 2, 1, 2, 3, 1, 1, 4, 5, 2, , , 1, 1, , 1, 1, 2, 6, 2, 7, 3, , 2, , , , 3, , , , 1, 5, 2, 6, 6, 1, 5, 1, 1, 1, 1, 4, 2, 3, 4, 3, 4, , , 2, 3, 4, , 1, , 2, 1, 2, , 4, 4, 1, , 1, 1, , , , , 6, , , , , 1, 1, 1, 1, , , , , , 1, , , , 1, 4, 4, 21, , , , , , , , , , , 18, , , , , , , , , , , , , 
est, , , , , , , , , , , , , , , 2, 8, 2, 1, , , , , , , , , , , 2, , , , , , , 2, , , 4, 5, 5, , , , , , , , , 1, , , 8, 2, 1, 1, 7, , , , , , , , , , 6, 1, , , , , , 2, 1, 3, 1, 2, , , , 2, 2, , , , 2, , 1, 2, 1, 1, 1, 1, 1, 1, 1, , 1, , , , , 1, 5, 1, 1, 3, 4, 3, , , , 2, , , , , , , , , , , , , 2, , , , 1, , 2, 2, 1, , , , , , , , , , , , , , , , , , , , , 2, , , , , 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
fin, 2, 3, 2, 4, 2, 1, 1, 2, 2, 2, , 2, 2, 1, 2, 8, 1, 1, 1, 1, 1, 2, 1, 2, 2, 3, 5, 2, 2, 3, 3, 3, 1, 1, 1, 2, 6, 4, 4, 5, 5, 3, , 3, 2, 1, 1, 6, 2, 3, 1, 3, 8, 3, 1, 2, 7, 1, 1, 3, 2, 2, 1, 1, 6, 2, 4, 1, 1, 2, 1, 2, 3, 2, 1, 2, 1, 2, 2, 1, 1, 2, 5, 4, 2, 1, 2, , 1, 2, 1, 1, 1, 1, 1, 1, 1, , 1, , , , , 1, 3, 1, 1, 3, 4, 3, 2, 2, 2, 6, 2, 4, 1, 1, 2, 1, 3, 4, 8, 5, 2, 2, 3, 2, 1, 1, 1, 1, 2, 2, 1, 4, 1, 1, 1, 2, 2, 2, 2, 2, 2, , 1, , , , , 2, 2, 1, 1, 2, , , , 2, 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
mxc, 2, 2, 3, 4, 1, 1, 1, 2, 3, 1, , 1, 1, 3, , , , , 1, 5, 1, 5, 1, 3, 4, 4, 5, 2, 6, , 1, 3, 5, 2, 2, 7, 4, 8, 4, 5, 5, 4, , 4, 2, , 1, 6, 2, , 1, 3, 1, 1, 9, , 1, , 1, , 4, 2, 1, 1, , 3, 8, , 1, 1, 4, 1, 4, 1, 4, 2, 4, 2, 2, 2, 3, 1, 1, 2, 2, 1, 3, , 2, 2, 1, 2, 2, 2, 2, 1, 1, , 1, , , , , 3, 6, 1, 1, 4, 4, 4, 1, 1, 2, 6, 2, 2, 1, 1, , 2, 3, 4, 8, 5, 1, 2, 2, 1, 7, 2, 7, , , , , , 4, 4, 2, 1, 1, 1, 1, , , , 2, , , , , 1, 1, 1, 1, , , , , , 1, , , , 1, 4, 4, 9, 3, , , , , , , , , , , , , , , , , , 1, , 1, 6, 4, 
goo, 3, 1, 4, 1, 1, 1, 1, 2, 1, 2, , 1, 2, 1, 2, 8, 4, 1, 3, 1, 7, 1, 1, 4, 3, 2, 5, 2, 5, 1, 1, 3, 1, 1, 1, 8, , 6, 1, 1, , 5, , 5, 2, , 1, 6, 1, 1, 1, 2, 8, 3, 8, 2, 1, 1, 1, 2, 2, 2, 1, 2, 4, 2, 8, , 3, 2, 1, 1, 4, 1, 5, 3, 1, 2, , 2, , 2, 5, 4, 5, 1, 7, , 1, 1, 6, 3, 3, 2, 1, 1, , , , , , , , , , , , 5, , 2, 4, 4, 2, 2, 5, 4, 5, 3, 4, 2, 2, 2, 8, 5, 2, 1, 2, 1, 7, 1, , , , , , , 2, 2, , 2, 2, 3, 1, 2, , , 6, , , , , 1, 1, 1, 1, , , , , , 1, , , , 1, 4, 4, 21, 3, , , , , , , , , , 22, , , , , , , , , , , , , 
ava, 5, 2, 5, 4, 1, 4, 2, 4, , , , 1, 3, 1, 1, 1, 7, 5, 1, 4, , , , , , , , , 2, , , , , , , 2, , , , , , , , , , , , , , , , , , , 1, 2, 4, , 1, , , , , , 6, 2, 1, 1, , , , , , 2, 1, 2, 4, 1, , , , , , , , , 1, , 1, 1, , 1, 1, 1, 1, 1, , , , , , , , 1, 3, 2, , 1, , 1, , , , , , , , , , , , , , , , , 3, , , , 1, 2, 2, 2, 1, , , , , , , , , , , , , , , , , , , , , , , , , 1, 2, , , , 4, 1, 4, 8, 4, , , , , , , , , , 4, , , , 4, 4, 8, 1, , , , , , 
god, , , , , , , , , 3, , , , , , 1, 5, 5, 5, , , , , , , , , , , , , , , 3, 2, 2, 2, , , , , , , , , , , 5, 2, , , 1, 2, , , 1, , , , , , , , , , , , 1, , , , , , , , 4, 4, , 1, , , , 3, 3, , , , , , 1, 1, , , 1, 1, 1, 1, 7, 2, 2, , , , , , , , , , 5, 1, , , 1, , 1, 1, 1, , , 2, 1, 2, 8, 5, , , 1, 3, 3, , , , 2, 2, 1, , , , , , , , , , , , , , , , , , , , , , , , , , 4, , , , 4, 2, 4, 20, , , , , , , , , , , 21, , , , , , , , , , , , , 
hzb, 4, 3, 3, 4, 2, 4, 2, 4, 3, 1, , 1, 2, 1, 1, 3, 2, , 1, 4, 1, 1, 5, 4, , , , , 2, 1, 4, 3, 5, 2, 2, 2, 6, 4, , 5, 5, 3, , 1, 3, 3, 2, 6, , 1, , 2, 8, 6, 1, 2, 4, 2, 1, 1, 4, , , , 6, 4, , , 1, , , , , 2, 4, 4, 1, 1, 2, 3, 3, 2, 3, 1, 5, 1, 1, , 1, 1, , 1, 1, 1, 1, 1, 2, 1, , , , , , , 6, , 4, 1, 1, 1, 4, 1, 2, , 2, 1, 1, 1, , 2, 1, 2, 8, 5, , 2, 1, 3, 3, 1, 2, , 2, 2, 1, 1, 4, 4, 1, 3, , 3, , , , , 1, , , , , , , , , , , , , 1, 4, , , , 4, 2, 4, 20, , , , , , , , , , , 6, , , , 4, 4, 8, 2, , , , , , 
apu, 1, 2, 3, 1, 1, 1, 1, 1, 3, 1, , 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 5, 1, 4, 1, 1, 1, 2, 4, 3, 1, 3, 2, 2, 3, 2, 6, 3, 4, 5, 5, 3, , 3, 2, 1, 5, 3, 1, , 2, 1, 9, 2, 6, , 1, , 1, , 1, 2, 1, 1, , , 1, , 3, 2, 4, 1, 4, 2, 3, , 4, 2, 2, 2, , 2, 2, 4, 5, 1, 2, , 1, 3, 6, 1, 1, 2, 1, 1, 1, , 1, , , , , , 6, 1, 1, 5, 5, 5, 1, 1, 4, 2, 5, 2, 2, 4, 2, 1, 3, 4, 8, 5, , 2, 2, 1, 7, , 6, , , , , , , , 4, , 1, 1, 1, , , , , , , , , 1, 1, 1, 2, , , , , , 1, , , , 1, 4, 4, 16, , , 13, 2, , , 1, 1, 7, 4, , , , , , , , , , , , , , 
ara, , , , , , , , , 3, , , , , , 2, 8, 1, 1, , , , , , , , , , , 4, , , , , , , 2, 5, , , 1, 2, , , , , , , 3, , , , 3, , , 9, , , , 1, , 1, , , , , 4, , , 1, , , , , 2, , , , , , , , , , , , , 2, , 3, 2, 1, 1, 1, 1, 1, 1, 7, 2, 2, , , , , , 6, , , 3, 5, 3, , , 4, 2, 5, 2, 2, 1, , 1, , , , , , , 2, , , , 6, , , , , , , , 4, , , , , 2, 2, , 3, , , , , , , , , , , , , , 2, , , , 4, 1, 4, 21, , , 12, , , , 4, 8, , , , , , , , , , , , , , , , 
bae, , , , , , , , , , , , , , , 6, 8, 1, , , , , , , , , , , , 3, , , , , , , 2, 4, , 4, , , , , , , , , , , , , , , , 1, , , , 1, 1, 1, , , , 6, 2, , , , , , , , 2, 4, 2, , , , , , , , , , , 2, , 3, 2, , 1, 1, 2, 1, 1, , , , , , , , , 6, 1, , 3, , 4, , , , 2, , , , 1, 4, , , , , , , , , 2, 1, 1, 6, , , , , 1, , , 2, , , , , 2, 2, , 6, , , , , , , , , , , , , , 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
